# Time since Start (s)	Non-Conservative Translational Work (J)	Non-Conservative Rotational Work (J)	Work from Gravity-Gradient Torque (J)	Work from Aspherical Earth Potential (J)	Work from Sun Acceleration (J)	Work from Moon Acceleration (J)	Earth Potential Energy (J)	Sun Potential (J)	Moon Potential (J)
5875200.000000	0.0000000000000000e+00	-6.2101735437902694e-08	8.6560854094888662e-01	1.3480975816816514e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5712796104502325e+11	0.0000000000000000e+00	0.0000000000000000e+00
5961600.000000	0.0000000000000000e+00	-6.3008660376868546e-08	9.8389807014413533e-01	1.3766223664283049e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5893827189267670e+11	0.0000000000000000e+00	0.0000000000000000e+00
6048000.000000	0.0000000000000000e+00	-6.3957521289880475e-08	9.8297528061368256e-01	1.8210689995830276e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5728959288814355e+11	0.0000000000000000e+00	0.0000000000000000e+00
6134400.000000	0.0000000000000000e+00	-6.4902346276192144e-08	9.3673555537529907e-01	1.8058410092347605e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5825800837538062e+11	0.0000000000000000e+00	0.0000000000000000e+00
6220800.000000	0.0000000000000000e+00	-6.5886115588681352e-08	1.0509066226965675e+00	1.4199230779817090e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5845389841310419e+11	0.0000000000000000e+00	0.0000000000000000e+00
6307200.000000	0.0000000000000000e+00	-6.6845573308657219e-08	9.9527021592651799e-01	1.5260507618198051e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5682836437095422e+11	0.0000000000000000e+00	0.0000000000000000e+00
6393600.000000	0.0000000000000000e+00	-6.7783790838275632e-08	1.0118178236251125e+00	1.9590271704816656e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5908106218850165e+11	0.0000000000000000e+00	0.0000000000000000e+00
6480000.000000	0.0000000000000000e+00	-6.8751949978813095e-08	1.0305106444055359e+00	1.8724720164532351e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5779549388823291e+11	0.0000000000000000e+00	0.0000000000000000e+00
6566400.000000	0.0000000000000000e+00	-6.9663540203655314e-08	1.0460549401586561e+00	1.4991825555965500e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5730477841827100e+11	0.0000000000000000e+00	0.0000000000000000e+00
6652800.000000	0.0000000000000000e+00	-7.0570022086652651e-08	1.1128099796944850e+00	1.6714839116828010e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5894095256408667e+11	0.0000000000000000e+00	0.0000000000000000e+00
6739200.000000	0.0000000000000000e+00	-7.1476807746167377e-08	9.9333855692013795e-01	2.0826318994588633e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5718600599649506e+11	0.0000000000000000e+00	0.0000000000000000e+00
6825600.000000	0.0000000000000000e+00	-7.2351402970598523e-08	1.1617745127734684e+00	1.9259118267380440e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5845473085299518e+11	0.0000000000000000e+00	0.0000000000000000e+00
6912000.000000	0.0000000000000000e+00	-7.3249380620853166e-08	1.0853630300777632e+00	1.5859232561323204e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5818972468722180e+11	0.0000000000000000e+00	0.0000000000000000e+00
6998400.000000	0.0000000000000000e+00	-7.4141824523405269e-08	1.1181153014630449e+00	1.8291892234466879e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5697477590541370e+11	0.0000000000000000e+00	0.0000000000000000e+00
7084800.000000	0.0000000000000000e+00	-7.5009788055979991e-08	1.1050609951695500e+00	2.2040428780356574e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5921549707822858e+11	0.0000000000000000e+00	0.0000000000000000e+00
7171200.000000	0.0000000000000000e+00	-7.5914138704609385e-08	1.1273721986724610e+00	1.9862593478414359e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5748672335673065e+11	0.0000000000000000e+00	0.0000000000000000e+00
7257600.000000	0.0000000000000000e+00	-7.6794159675613371e-08	1.1860191257622292e+00	1.6823594171735413e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5753386694121082e+11	0.0000000000000000e+00	0.0000000000000000e+00
7344000.000000	0.0000000000000000e+00	-7.7707964196617680e-08	1.0857614281598091e+00	1.9802055090624223e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5889078239497742e+11	0.0000000000000000e+00	0.0000000000000000e+00
7430400.000000	0.0000000000000000e+00	-7.8676717484549740e-08	1.2708847963397607e+00	2.3108997243840704e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5711897775908228e+11	0.0000000000000000e+00	0.0000000000000000e+00
7516800.000000	0.0000000000000000e+00	-7.9645230352579261e-08	1.1410675161613737e+00	2.0351931323842580e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5862012890721875e+11	0.0000000000000000e+00	0.0000000000000000e+00
7603200.000000	0.0000000000000000e+00	-8.0628168791415427e-08	1.2155270623761014e+00	1.7860694494931278e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5792549661079669e+11	0.0000000000000000e+00	0.0000000000000000e+00
7689600.000000	0.0000000000000000e+00	-8.1581148002737520e-08	1.2506521272719633e+00	2.1401292746871178e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5718450704822540e+11	0.0000000000000000e+00	0.0000000000000000e+00
7776000.000000	0.0000000000000000e+00	-8.2488133315300348e-08	1.2267702038276320e+00	2.4143251984031143e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5926425109335382e+11	0.0000000000000000e+00	0.0000000000000000e+00
7862400.000000	0.0000000000000000e+00	-8.3429162108795258e-08	1.2500738403333376e+00	2.0950193966221356e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5720678700500525e+11	0.0000000000000000e+00	0.0000000000000000e+00
7948800.000000	0.0000000000000000e+00	-8.4328739421515960e-08	1.2312252047513181e+00	1.9008863795272253e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5780273943519501e+11	0.0000000000000000e+00	0.0000000000000000e+00
8035200.000000	0.0000000000000000e+00	-8.5223866067730633e-08	1.3382657331372023e+00	2.2907487026838737e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5878684794959918e+11	0.0000000000000000e+00	0.0000000000000000e+00
8121600.000000	0.0000000000000000e+00	-8.6123037805604035e-08	1.2312887306537807e+00	2.5036135089655199e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5709165809391962e+11	0.0000000000000000e+00	0.0000000000000000e+00
8208000.000000	0.0000000000000000e+00	-8.6986375514873443e-08	1.2906025774349150e+00	2.1459567075590153e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5874825232332800e+11	0.0000000000000000e+00	0.0000000000000000e+00
8294400.000000	0.0000000000000000e+00	-8.7862791098331175e-08	1.3277827777161864e+00	2.0215812779282303e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5767755872304895e+11	0.0000000000000000e+00	0.0000000000000000e+00
8380800.000000	0.0000000000000000e+00	-8.8747628573663078e-08	1.3231500967758629e+00	2.4464292954929428e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5744093905676550e+11	0.0000000000000000e+00	0.0000000000000000e+00
8467200.000000	0.0000000000000000e+00	-8.9614891074695270e-08	1.3630732160977257e+00	2.5898279929634337e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5922430747361462e+11	0.0000000000000000e+00	0.0000000000000000e+00
8553600.000000	0.0000000000000000e+00	-9.0532848888299279e-08	1.2929077185026059e+00	2.2111876341505575e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5697650034207672e+11	0.0000000000000000e+00	0.0000000000000000e+00
8640000.000000	0.0000000000000000e+00	-9.1445462892067893e-08	1.4303287071536610e+00	2.1536749293280692e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5809494868256287e+11	0.0000000000000000e+00	0.0000000000000000e+00
8726400.000000	0.0000000000000000e+00	-9.2378549994801287e-08	1.3099913010489135e+00	2.5908535940341063e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5863144285942181e+11	0.0000000000000000e+00	0.0000000000000000e+00
8812800.000000	0.0000000000000000e+00	-9.3351224354373431e-08	1.4052462475984242e+00	2.6628842611212072e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5710638609226080e+11	0.0000000000000000e+00	0.0000000000000000e+00
8899200.000000	0.0000000000000000e+00	-9.4292657413056804e-08	1.4509485036369580e+00	2.2702866347412305e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5883529683729791e+11	0.0000000000000000e+00	0.0000000000000000e+00
8985600.000000	0.0000000000000000e+00	-9.5246267610870878e-08	1.3762927265886091e+00	2.2893402261941276e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5745969680276782e+11	0.0000000000000000e+00	0.0000000000000000e+00
9072000.000000	0.0000000000000000e+00	-9.6196093591429694e-08	1.4454597523236781e+00	2.7362422576666594e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5772487290539178e+11	0.0000000000000000e+00	0.0000000000000000e+00
9158400.000000	0.0000000000000000e+00	-9.7094827482364436e-08	1.4517150121640379e+00	2.7347272856828814e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5909951827849805e+11	0.0000000000000000e+00	0.0000000000000000e+00
9244800.000000	0.0000000000000000e+00	-9.8010588015096024e-08	1.4506253544289862e+00	2.3463120205393867e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5681338672056055e+11	0.0000000000000000e+00	0.0000000000000000e+00
9331200.000000	0.0000000000000000e+00	-9.8900084055431959e-08	1.4502582222344735e+00	2.4354386648913612e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5839111009634979e+11	0.0000000000000000e+00	0.0000000000000000e+00
9417600.000000	0.0000000000000000e+00	-9.9772245495674857e-08	1.4983500752651358e+00	2.8695253039896359e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5843038583208643e+11	0.0000000000000000e+00	0.0000000000000000e+00
9504000.000000	0.0000000000000000e+00	-1.0067485758444169e-07	1.5329494565665811e+00	2.7949329628142719e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5716446811882520e+11	0.0000000000000000e+00	0.0000000000000000e+00
9590400.000000	0.0000000000000000e+00	-1.0154222299423733e-07	1.4815113804329951e+00	2.4186082524458542e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5887938202898254e+11	0.0000000000000000e+00	0.0000000000000000e+00
9676800.000000	0.0000000000000000e+00	-1.0241306947446888e-07	1.5216448742452442e+00	2.5822575232852359e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5728244386118121e+11	0.0000000000000000e+00	0.0000000000000000e+00
9763200.000000	0.0000000000000000e+00	-1.0329605196921977e-07	1.5355304423419402e+00	2.9997674541189423e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5801612105834534e+11	0.0000000000000000e+00	0.0000000000000000e+00
9849600.000000	0.0000000000000000e+00	-1.0416266510206499e-07	1.5610064323164756e+00	2.8569187831555305e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5890019488615753e+11	0.0000000000000000e+00	0.0000000000000000e+00
9936000.000000	0.0000000000000000e+00	-1.0508543034834188e-07	1.5375508221825835e+00	2.5096170019399490e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5673019118586755e+11	0.0000000000000000e+00	0.0000000000000000e+00
10022400.000000	0.0000000000000000e+00	-1.0603433190505327e-07	1.5799601817191533e+00	2.7373581407638445e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5867030293543457e+11	0.0000000000000000e+00	0.0000000000000000e+00
10108800.000000	0.0000000000000000e+00	-1.0699249299398332e-07	1.6227860248876060e+00	3.1183703385622802e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5819307413640625e+11	0.0000000000000000e+00	0.0000000000000000e+00
10195200.000000	0.0000000000000000e+00	-1.0797899973653154e-07	1.5290349798076834e+00	2.9093237917653494e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5726582493180768e+11	0.0000000000000000e+00	0.0000000000000000e+00
10281600.000000	0.0000000000000000e+00	-1.0890192827498825e-07	1.6982988803093897e+00	2.5984204754846902e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5888027687776770e+11	0.0000000000000000e+00	0.0000000000000000e+00
10368000.000000	0.0000000000000000e+00	-1.0981794327852068e-07	1.5874873227413735e+00	2.8901374508331342e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5715277299462811e+11	0.0000000000000000e+00	0.0000000000000000e+00
10454400.000000	0.0000000000000000e+00	-1.1074841714557696e-07	1.6655176425486240e+00	3.2304411577972832e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5829507754033380e+11	0.0000000000000000e+00	0.0000000000000000e+00
10540800.000000	0.0000000000000000e+00	-1.1164018145109744e-07	1.6512571805292069e+00	2.9670703612081456e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5864213392861707e+11	0.0000000000000000e+00	0.0000000000000000e+00
10627200.000000	0.0000000000000000e+00	-1.1254592796609638e-07	1.6835443471782403e+00	2.7068512519182568e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5673376589018176e+11	0.0000000000000000e+00	0.0000000000000000e+00
10713600.000000	0.0000000000000000e+00	-1.1343122724517823e-07	1.7091316836507164e+00	3.0481740133135037e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5891173345545197e+11	0.0000000000000000e+00	0.0000000000000000e+00
10800000.000000	0.0000000000000000e+00	-1.1428599053950191e-07	1.6114959706702157e+00	3.3326234289758554e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5793222736156433e+11	0.0000000000000000e+00	0.0000000000000000e+00
10886400.000000	0.0000000000000000e+00	-1.1517600842430917e-07	1.7739930369879588e+00	3.0177856513775172e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5740856322921326e+11	0.0000000000000000e+00	0.0000000000000000e+00
10972800.000000	0.0000000000000000e+00	-1.1604923125189716e-07	1.6968827709598460e+00	2.8133848644099445e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5883913181053174e+11	0.0000000000000000e+00	0.0000000000000000e+00
11059200.000000	0.0000000000000000e+00	-1.1692401740779997e-07	1.7388071561137051e+00	3.2009313692470856e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5707415136809589e+11	0.0000000000000000e+00	0.0000000000000000e+00
11145600.000000	0.0000000000000000e+00	-1.1783140450888309e-07	1.7428898379125053e+00	3.4257251154815445e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5854413538171497e+11	0.0000000000000000e+00	0.0000000000000000e+00
11232000.000000	0.0000000000000000e+00	-1.1872136007621508e-07	1.7762507243246384e+00	3.0773382880832868e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5834518195433563e+11	0.0000000000000000e+00	0.0000000000000000e+00
11318400.000000	0.0000000000000000e+00	-1.1966026196353317e-07	1.7712880552577275e+00	2.9395691866590853e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5682443556887750e+11	0.0000000000000000e+00	0.0000000000000000e+00
11404800.000000	0.0000000000000000e+00	-1.2062439848931558e-07	1.7383022125303371e+00	3.3555692952907686e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5909650425745825e+11	0.0000000000000000e+00	0.0000000000000000e+00
11491200.000000	0.0000000000000000e+00	-1.2156902500017600e-07	1.8766965801269395e+00	3.5117399476790209e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5766330455373474e+11	0.0000000000000000e+00	0.0000000000000000e+00
11577600.000000	0.0000000000000000e+00	-1.2254998713500977e-07	1.7595453236678384e+00	3.1327677645025353e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5758855322610175e+11	0.0000000000000000e+00	0.0000000000000000e+00
11664000.000000	0.0000000000000000e+00	-1.2348444934715371e-07	1.8450627508659794e+00	3.0628811144549012e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5875826482747968e+11	0.0000000000000000e+00	0.0000000000000000e+00
11750400.000000	0.0000000000000000e+00	-1.2438511813013586e-07	1.8723727015761955e+00	3.5022256920773215e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5704688740764844e+11	0.0000000000000000e+00	0.0000000000000000e+00
11836800.000000	0.0000000000000000e+00	-1.2530528902124625e-07	1.8217994023131112e+00	3.5874023255649447e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5874884249655835e+11	0.0000000000000000e+00	0.0000000000000000e+00
11923200.000000	0.0000000000000000e+00	-1.2618830289847429e-07	1.8714112061778359e+00	3.1998955173619576e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5803148792058118e+11	0.0000000000000000e+00	0.0000000000000000e+00
12009600.000000	0.0000000000000000e+00	-1.2708494617361784e-07	1.8590019449621611e+00	3.2049397371745157e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5699590876298645e+11	0.0000000000000000e+00	0.0000000000000000e+00
12096000.000000	0.0000000000000000e+00	-1.2797826018719142e-07	1.9658152616226079e+00	3.6476692873163810e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5920931297576025e+11	0.0000000000000000e+00	0.0000000000000000e+00
12182400.000000	0.0000000000000000e+00	-1.2883884786006374e-07	1.8555366634970802e+00	3.6594782002351213e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5740360949658496e+11	0.0000000000000000e+00	0.0000000000000000e+00
12268800.000000	0.0000000000000000e+00	-1.2971990907048925e-07	1.9266185711593522e+00	3.2659080040305295e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5779910821939282e+11	0.0000000000000000e+00	0.0000000000000000e+00
12355200.000000	0.0000000000000000e+00	-1.3059862187074957e-07	1.9334502831534184e+00	3.3420819627450686e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5864103189985474e+11	0.0000000000000000e+00	0.0000000000000000e+00
12441600.000000	0.0000000000000000e+00	-1.3147405104487528e-07	1.9379494285971888e+00	3.7827759709575095e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5706867522305255e+11	0.0000000000000000e+00	0.0000000000000000e+00
12528000.000000	0.0000000000000000e+00	-1.3240788076794153e-07	1.9543570153307410e+00	3.7213489437899761e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5889871662701898e+11	0.0000000000000000e+00	0.0000000000000000e+00
12614400.000000	0.0000000000000000e+00	-1.3334185342332388e-07	1.9604857816379611e+00	3.3454453919672518e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5772362130669904e+11	0.0000000000000000e+00	0.0000000000000000e+00
12700800.000000	0.0000000000000000e+00	-1.3431276025597158e-07	2.0197493431790998e+00	3.4961057386301556e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5723574965138324e+11	0.0000000000000000e+00	0.0000000000000000e+00
12787200.000000	0.0000000000000000e+00	-1.3529664335546071e-07	1.9670313900918741e+00	3.9144777457163506e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5923990345653876e+11	0.0000000000000000e+00	0.0000000000000000e+00
12873600.000000	0.0000000000000000e+00	-1.3621994311561260e-07	1.9898243851223569e+00	3.7834554263077736e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5717113153373181e+11	0.0000000000000000e+00	0.0000000000000000e+00
12960000.000000	0.0000000000000000e+00	-1.3716994234347290e-07	2.0877868864767213e+00	3.4266036736734366e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5803086119037817e+11	0.0000000000000000e+00	0.0000000000000000e+00
13046400.000000	0.0000000000000000e+00	-1.3810006746116386e-07	1.9516693027411685e+00	3.6425380635123367e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5849179046750244e+11	0.0000000000000000e+00	0.0000000000000000e+00
13132800.000000	0.0000000000000000e+00	-1.3899572814415850e-07	2.1325503152985621e+00	4.0338938906255193e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5713522918017865e+11	0.0000000000000000e+00	0.0000000000000000e+00
13219200.000000	0.0000000000000000e+00	-1.3991513827463671e-07	2.0544318657444514e+00	3.8368129773855553e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5898767474472449e+11	0.0000000000000000e+00	0.0000000000000000e+00
13305600.000000	0.0000000000000000e+00	-1.4079691573822883e-07	2.0808343982956208e+00	3.5219008940594406e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5744274179272882e+11	0.0000000000000000e+00	0.0000000000000000e+00
13392000.000000	0.0000000000000000e+00	-1.4167706223540022e-07	2.0671653095979248e+00	3.8030446164892387e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5752637209571722e+11	0.0000000000000000e+00	0.0000000000000000e+00
13478400.000000	0.0000000000000000e+00	-1.4257375475446704e-07	2.0933517109646180e+00	4.1490796598413711e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5918411376121869e+11	0.0000000000000000e+00	0.0000000000000000e+00
13564800.000000	0.0000000000000000e+00	-1.4344323997986467e-07	2.1666383431614129e+00	3.8942252242515497e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5698320048262268e+11	0.0000000000000000e+00	0.0000000000000000e+00
13651200.000000	0.0000000000000000e+00	-1.4433730618679755e-07	2.0621202560995293e+00	3.6208617923212566e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5827191601686823e+11	0.0000000000000000e+00	0.0000000000000000e+00
13737600.000000	0.0000000000000000e+00	-1.4523757414231629e-07	2.1939060931623824e+00	3.9532025872022133e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5831594224734796e+11	0.0000000000000000e+00	0.0000000000000000e+00
13824000.000000	0.0000000000000000e+00	-1.4612858625420052e-07	2.1467188286844476e+00	4.2505144710643387e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5724090719109625e+11	0.0000000000000000e+00	0.0000000000000000e+00
13910400.000000	0.0000000000000000e+00	-1.4708378495788537e-07	2.1613423078037068e+00	3.9452881209484625e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5901406973394421e+11	0.0000000000000000e+00	0.0000000000000000e+00
13996800.000000	0.0000000000000000e+00	-1.4804166822551928e-07	2.1842352386585415e+00	3.7333952737795291e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5720699323728149e+11	0.0000000000000000e+00	0.0000000000000000e+00
14083200.000000	0.0000000000000000e+00	-1.4901472889422097e-07	2.1909263788313802e+00	4.1138168322630334e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5784646786790417e+11	0.0000000000000000e+00	0.0000000000000000e+00
14169600.000000	0.0000000000000000e+00	-1.5001483859100525e-07	2.2318109461346700e+00	4.3484714826898890e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5904440484333386e+11	0.0000000000000000e+00	0.0000000000000000e+00
14256000.000000	0.0000000000000000e+00	-1.5094175707964780e-07	2.1791042401503025e+00	4.0039848550742660e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5685506123809143e+11	0.0000000000000000e+00	0.0000000000000000e+00
14342400.000000	0.0000000000000000e+00	-1.5187387014183885e-07	2.2968271065418806e+00	3.8505706422175965e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5850831828092938e+11	0.0000000000000000e+00	0.0000000000000000e+00
14428800.000000	0.0000000000000000e+00	-1.5279233198697308e-07	2.2045665735918534e+00	4.2617729633835344e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5812002077208844e+11	0.0000000000000000e+00	0.0000000000000000e+00
14515200.000000	0.0000000000000000e+00	-1.5368156285264029e-07	2.2627014657090618e+00	4.4318131018408394e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5737924095942950e+11	0.0000000000000000e+00	0.0000000000000000e+00
14601600.000000	0.0000000000000000e+00	-1.5459893311195734e-07	2.2973937450858362e+00	4.0591183595066462e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5898036447828296e+11	0.0000000000000000e+00	0.0000000000000000e+00
14688000.000000	0.0000000000000000e+00	-1.5549021885276111e-07	2.2876080607034384e+00	3.9797536012216067e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5703026205781421e+11	0.0000000000000000e+00	0.0000000000000000e+00
14774400.000000	0.0000000000000000e+00	-1.5636411959452834e-07	2.3436592601055581e+00	4.4160415631284637e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5817274045619635e+11	0.0000000000000000e+00	0.0000000000000000e+00
14860800.000000	0.0000000000000000e+00	-1.5725814669633230e-07	2.2319273074717660e+00	4.5139239950993824e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5882980647699237e+11	0.0000000000000000e+00	0.0000000000000000e+00
14947200.000000	0.0000000000000000e+00	-1.5812469239711622e-07	2.4130232488591461e+00	4.1250702531866550e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5679849360793768e+11	0.0000000000000000e+00	0.0000000000000000e+00
15033600.000000	0.0000000000000000e+00	-1.5902270688436984e-07	2.2914559888453723e+00	4.1132807023883977e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5872484731490942e+11	0.0000000000000000e+00	0.0000000000000000e+00
15120000.000000	0.0000000000000000e+00	-1.5995259761025791e-07	2.3334025194954369e+00	4.5561889831336060e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5791177317933820e+11	0.0000000000000000e+00	0.0000000000000000e+00
15206400.000000	0.0000000000000000e+00	-1.6088510212759598e-07	2.4002353543038972e+00	4.5812994176133013e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5754332078041992e+11	0.0000000000000000e+00	0.0000000000000000e+00
15292800.000000	0.0000000000000000e+00	-1.6187262557084732e-07	2.3709702031818627e+00	4.1900004453651943e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5889250730118042e+11	0.0000000000000000e+00	0.0000000000000000e+00
15379200.000000	0.0000000000000000e+00	-1.6284094590536740e-07	2.3875934102910592e+00	4.2564989715610967e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5692139269842035e+11	0.0000000000000000e+00	0.0000000000000000e+00
15465600.000000	0.0000000000000000e+00	-1.6377894826631629e-07	2.4136974509297504e+00	4.6984145467890711e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5848178827626398e+11	0.0000000000000000e+00	0.0000000000000000e+00
15552000.000000	0.0000000000000000e+00	-1.6475637016315651e-07	2.4207118613228298e+00	4.6508359423838663e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5855527646803009e+11	0.0000000000000000e+00	0.0000000000000000e+00
15638400.000000	0.0000000000000000e+00	-1.6568042863498307e-07	2.4145966088929347e+00	4.2684269175346985e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5682061252712085e+11	0.0000000000000000e+00	0.0000000000000000e+00
15724800.000000	0.0000000000000000e+00	-1.6660129998367895e-07	2.4389558393627193e+00	4.4025183324228468e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5890608361553986e+11	0.0000000000000000e+00	0.0000000000000000e+00
15811200.000000	0.0000000000000000e+00	-1.6751679315710322e-07	2.5237228137915877e+00	4.8261066820818729e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5770017745410144e+11	0.0000000000000000e+00	0.0000000000000000e+00
15897600.000000	0.0000000000000000e+00	-1.6839557884926543e-07	2.4293117101570454e+00	4.7063796343441391e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5772601650875360e+11	0.0000000000000000e+00	0.0000000000000000e+00
15984000.000000	0.0000000000000000e+00	-1.6929760600014234e-07	2.4785123389014561e+00	4.3475634015780954e+09	0.0000000000000000e+00	0.0000000000000000e+00	-4.5875909946860944e+11	0.0000000000000000e+00	0.0000000000000000e+00
